"stop_id","count"
"de:08216:34766",16
"de:08216:34766:1:1",4
"de:08216:34766:2:2",4
"de:08216:34768",16
"de:08216:34768:1:1",7
"de:08216:34768:1:2",7
"de:08216:35109:1:1",12
"de:08216:35109:2:2",16
"de:08216:35111:1:1",6
"de:08216:35111:2:2",6
"de:08216:35112:1:1",6
"de:08216:35112:2:2",6
"de:08221:1160:1:1",23
"de:08221:1160:3:2",23
"de:08221:1160:3:3",17
"de:08221:1160:4:4",21
"de:08221:1160:4:5",11
"de:08221:1160:5:7",12
"de:08221:1160:5:8",19
"de:08221:1160:8:10",1
"de:08221:1160:8:9",4
"de:08221:1160_G_G",1
"de:08221:1166:1:1",35
"de:08221:1166:3:2",36
"de:08221:1203:1:1",18
"de:08221:1203:4:2",18
"de:08221:1284:1:1",33
"de:08221:1284:4:2",34
"de:08221:1287:1:1",33
"de:08221:1287:6:2",34
"de:08221:1454:1:1",30
"de:08221:1454:2:2",30
"de:08221:1457:1:1",33
"de:08221:1457:4:2",34
"de:08222:2331:1:1",18
"de:08222:2331:2:2",6
"de:08222:2331:2:3",1
"de:08222:2331:3:4",16
"de:08222:2331:3:5",6
"de:08222:2334:1:1",24
"de:08222:2334:2:2",24
"de:08222:2356:1:1",12
"de:08222:2386:6:1",8
"de:08222:2386:7:2",7
"de:08222:2416:1:1",6
"de:08222:2416:3:2",6
"de:08222:2417:1:1",33
"de:08222:2417:11:11",27
"de:08222:2417:11:12",13
"de:08222:2417:4:2",4
"de:08222:2417:4:3",1
"de:08222:2417:5:4",5
"de:08222:2417:5:5",2
"de:08222:2417:7:7",17
"de:08222:2417:7:8",4
"de:08222:2417:8:10",27
"de:08222:2417:8:9",11
"de:08222:2417_G",13
"de:08222:2446:1:1",6
"de:08222:2446:4:2",6
"de:08222:2481:2:1",12
"de:08222:2481:4:2",12
"de:08222:2525:1:1",12
"de:08222:2525:5:2",12
"de:08222:2586:1:1",24
"de:08222:2586:2:2",24
"de:08222:2615:1:1",18
"de:08222:2615:3:4",5
"de:08222:2615:3:5",7
"de:08222:2615:4:2",2
"de:08222:2615:4:3",6
"de:08222:2641:1:1",30
"de:08222:2641:4:2",30
"de:08225:6109:1:1",6
"de:08225:6109:2:2",6
"de:08225:6155",7
"de:08225:6155:1:1",7
"de:08225:6343:1:1",24
"de:08225:6343:3:2",24
"de:08225:6398:1:1",7
"de:08225:6398:2:2",7
"de:08225:6573",20
"de:08225:6624:1:1",13
"de:08225:6742:1:1",12
"de:08225:6760:1:1",6
"de:08225:6760:2:2",6
"de:08225:6777:1:1",7
"de:08225:6777:3:2",6
"de:08225:8200:1:1",13
"de:08225:8200:2:2",12
"de:08225:8200:2:3",14
"de:08225:8200:2:4",12
"de:08225:8202:1:1",7
"de:08225:8202:2:2",6
"de:08225:8203:1:1",7
"de:08225:8203:2:2",6
"de:08225:8203:2:3",12
"de:08225:8204:1:1",7
"de:08225:8204:2:2",6
"de:08225:8205:1:1",7
"de:08225:8205:3:2",6
"de:08225:8206:1:1",7
"de:08225:8206:2:2",6
"de:08225:8207:1:1",7
"de:08225:8207:2:2",6
"de:08225:8208:1:1",7
"de:08225:8208:2:2",6
"de:08225:8209:1:1",9
"de:08225:8209:3:2",39
"de:08225:8222:1:1",6
"de:08225:8222:2:2",6
"de:08225:8223:1:1",6
"de:08225:8223:2:2",6
"de:08225:8446:1:1",12
"de:08225:9128:1:1",12
"de:08225:9128:3:2",12
"de:08225:9129:1:1",12
"de:08225:9129:3:2",12
"de:08225:9175:1:1",19
"de:08225:9176:1:1",6
"de:08225:9176:2:2",6
"de:08225:9180:3:2",24
"de:08225:9180:3:3",30
"de:08225:9191:1:1",12
"de:08225:9191:2:2",12
"de:08226:1110:1:1",18
"de:08226:1110:3:2",18
"de:08226:1464:1:1",19
"de:08226:1471:1:1",24
"de:08226:1471:2:3",24
"de:08226:1620:1:1",12
"de:08226:1620:3:2",12
"de:08226:1620:3:3",1
"de:08226:1711:1:1",24
"de:08226:1711:3:2",24
"de:08226:1825:1:1",18
"de:08226:1825:2:2",18
"de:08226:1892:1:1",18
"de:08226:1892:4:2",18
"de:08226:200:1:1",21
"de:08226:200:3:2",22
"de:08226:204:1:1",21
"de:08226:204:2:2",22
"de:08226:2800:1:1",21
"de:08226:2800:2:2",22
"de:08226:2835:1:1",1
"de:08226:2835:3:2",27
"de:08226:2835:3:3",27
"de:08226:2962:1:1",19
"de:08226:2986:1:1",15
"de:08226:2986:4:2",15
"de:08226:2986:4:3",30
"de:08226:2986:5:4",25
"de:08226:2994:1:1",12
"de:08226:2994:2:2",12
"de:08226:3065:1:1",19
"de:08226:3101:1:1",12
"de:08226:3101:1:2",12
"de:08226:3285:1:1",12
"de:08226:3285:3:2",13
"de:08226:3379:0:1_G",1
"de:08226:3505:1:1",13
"de:08226:3505:2:2",12
"de:08226:3505:2:5",11
"de:08226:35055",24
"de:08226:3540:0:RiO_G",1
"de:08226:3540:0:RiW_G",1
"de:08226:3542:0:1_G",1
"de:08226:3545:1:1",6
"de:08226:3545:3:2",24
"de:08226:3547:1:1",12
"de:08226:3549:1:RiN",1
"de:08226:3549:2:BuRiS",1
"de:08226:3550",48
"de:08226:3550:2:Bus",14
"de:08226:3557:0:RiO",6
"de:08226:3557:0:RiW",6
"de:08226:3558",32
"de:08226:3558:1:1",4
"de:08226:3559:1:RiO",1
"de:08226:3559:1:RiW",1
"de:08226:3561:1:1",15
"de:08226:3561:2:2",13
"de:08226:3562:0:RiN_G",1
"de:08226:3562:0:RiS_G",1
"de:08226:3565:2:RiS",1
"de:08226:3566:1:RiW",6
"de:08226:3566:2:RiO",6
"de:08226:3579:1:RiN",1
"de:08226:3579:2:RiS",1
"de:08226:3806:1:1",12
"de:08226:3806:3:2",12
"de:08226:3943:1:1",15
"de:08226:3943:3:2",4
"de:08226:4081:1:1",12
"de:08226:4081:2:2",12
"de:08226:4109:1:1",7
"de:08226:4109:3:2",24
"de:08226:4109:3:3",24
"de:08226:4109:5:6",17
"de:08226:4242",34
"de:08226:4252:2:1",18
"de:08226:4252:3:2",18
"de:08226:4252:3:3",12
"de:08226:4520:1:1",24
"de:08226:534:1:1",15
"de:08226:534:4:2",7
"de:08226:534:4:3",8
"de:08226:534:5:5",6
"de:08226:574:1:1",12
"de:08226:574:3:2",12
"de:08226:5879:0:1_G",1
"de:08226:5899:0:Bus_G",7
"de:08226:5926:0:Bus_G",5
"de:08226:5927:0:Bus_G",5
"de:08226:5928:0:Bus_G",7
"de:08226:5930:0:Bus_G",7
"de:08226:5931:0:Bus_G",6
"de:08226:5938:0:Bus",6
"de:08226:5965:0:RiW_G",6
"de:08226:710:1:1",19
"de:08231:2891:1:1",12
"de:08231:2891:4:2",12
"de:08231:3991",37
"de:08231:3993",37
"de:08231:3994",16
"de:08231:3995",16
"de:08231:3996",21
"de:08231:50:2:2",7
"de:08231:50:2:3",24
"de:08231:50:3:4",21
"de:08231:50:3:5",26
"de:08231:50:7:103",19
"de:08231:50:7:104",4
"de:08231:50:8:1",12
"de:08235:10168:2:2",10
"de:08235:10168:2:3",10
"de:08235:10426:2:1",13
"de:08235:10446:90:1",19
"de:08235:402",16
"de:08235:4150:2:2",10
"de:08235:4150:3:1",11
"de:08235:420",16
"de:08235:422",16
"de:08235:423",16
"de:08235:424",16
"de:08235:697:90:1",13
"de:08235:7190",21
"de:08235:8940_G",16
"de:08235:8960_G",16
"de:08235:8961",16
"de:08235:9000:1:1",11
"de:08235:9000:2:2",10
"de:08235:9020:1:1",21
"de:08235:9030:1:1",21
"de:08235:9050:2:1",21
"de:08235:9070",25
"de:08235:9558",24
"de:08235:9711",24
"de:08236:1090",16
"de:08236:1490",16
"de:08236:1491",16
"de:08236:1492_G",16
"de:08236:1493",16
"de:08236:1494",16
"de:08236:1790",34
"de:08236:1791",34
"de:08236:1792",34
"de:08236:1793",34
"de:08236:1794:1:1",27
"de:08236:1794_G",21
"de:08236:1795",34
"de:08236:2290:1:1",6
"de:08236:2290:4:2",6
"de:08236:2292:1:2",6
"de:08236:2292:1:3",6
"de:08236:2390:1:1",6
"de:08236:2390:3:2",6
"de:08236:2590:1:1",18
"de:08236:2590:3:2",18
"de:08236:2790:1:1",6
"de:08236:2790:3:2",6
"de:08236:2791:1:1",12
"de:08236:2791:3:2",12
"de:08236:2890:1:1",12
"de:08236:2890:4:2",12
"de:08236:3023:1:1",18
"de:08236:3023:4:2",18
"de:08236:3090:1:1",27
"de:08236:3090:5:2",15
"de:08236:3090:5:3",18
"de:08236:5691",21
"de:08237:1002:1:1",3
"de:08237:1002:1:2",3
"de:08237:1002_G",22
"de:08237:1048:1:1",28
"de:08237:1050",13
"de:08237:1050:2:1",26
"de:08237:1050:3:2",7
"de:08237:1103",28
"de:08237:1201",15
"de:08237:1201:1:2",6
"de:08237:1202",15
"de:08237:1221",15
"de:08237:1403",15
"de:08237:1421",15
"de:08237:1431",15
"de:08237:1502",15
"de:08237:1502:1:2",6
"de:08237:1913:2:1",13
"de:08237:3801:2:1",6
"de:08237:3801:3:2",6
"de:08237:4001",13
"de:08237:4322:2:1",12
"de:08237:5001:2:1",7
"de:08237:5001:3:2",9
"de:08237:5001:3:3",16
"de:08237:5001:4:5",6
"de:08237:5001:4:6",6
"de:08237:5022:1:1",12
"de:08237:5212:2:1",14
"de:08237:7965:3:2",22
"de:08237:8006:1:1_G",25
"de:08237:8009:2:1",13
"de:08237:8031:2:1",3
"de:08237:8031:3:2",11
"de:08237:9600",15
"de:08237:9601",15
"de:08237:9602:2:1",12
"de:08237:9604:2:1",6
"de:08237:9604:2:2",7
"de:08311:6508:3:1",9
"de:08311:6508:5:6",36
"de:08311:6508:5:7",36
"de:08311:6508:6:4",7
"de:08311:6508:6:5",19
"de:08311:6508:7:2",19
"de:08311:6508:7:3",6
"de:08311:6509:1:1",48
"de:08311:6510:1:2",12
"de:08311:6510:2:1",10
"de:08311:6511:1:1",48
"de:08311:6512:1:1",10
"de:08311:6512:2:2",12
"de:08311:6540",24
"de:08311:6540:1:1",48
"de:08311:6541:1:1",36
"de:08311:6541:3:2",36
"de:08311:6589:1:1",6
"de:08311:6589:2:2",6
"de:08311:6707:1:1",48
"de:08315:6501:1:1",12
"de:08315:6501:2:2",12
"de:08315:6501_G_G",24
"de:08315:6502:1:1",24
"de:08315:6504:1:1",24
"de:08315:6504:4:2",12
"de:08315:6513:1:1",24
"de:08315:6513:5:2",24
"de:08315:6514:2:1",26
"de:08315:6516:1:2",24
"de:08315:6516:6:1",24
"de:08315:6517:1:1",24
"de:08315:6519:1:1",48
"de:08315:6519:4:2",24
"de:08315:6521:1:1",48
"de:08315:6522:2:5",6
"de:08315:6522_G",36
"de:08315:6526:1:1",12
"de:08315:6526:1:2",12
"de:08315:6527",15
"de:08315:6528",15
"de:08315:6529",24
"de:08315:6534:1:1",24
"de:08315:6535",12
"de:08315:6536:1:1",12
"de:08315:6539:2:2",12
"de:08315:6542:1:2",24
"de:08315:6542:4:1",24
"de:08315:6543:1:1",12
"de:08315:6544:1:1",30
"de:08315:6544:4:2",6
"de:08315:6545:1:1",12
"de:08315:6546:1:1",12
"de:08315:6547:1:1",12
"de:08315:6548:1:1",36
"de:08315:6548:5:3",12
"de:08315:6642:1:1",10
"de:08315:6642:2:2",2
"de:08315:6644:1:1",6
"de:08315:6644:2:2",7
"de:08315:6658_G",24
"de:08315:6659:1:1",12
"de:08315:6661:1:1",6
"de:08315:6661:2:2",6
"de:08315:6662_G",24
"de:08315:6665:1:1",11
"de:08315:6665:2:2",12
"de:08315:6670:1:1",6
"de:08315:6670:2:2",6
"de:08315:6674:1:1",12
"de:08315:6677:1:1",10
"de:08315:6677:2:2",9
"de:08315:6681:1:1",12
"de:08315:6691:1:1",12
"de:08315:6703:1:1",6
"de:08315:6703:2:2",6
"de:08315:6710",24
"de:08315:6714",15
"de:08315:6723:1:1",24
"de:08315:6740:1:1",18
"de:08315:723",15
"de:08316:509",24
"de:08316:5290:10:1",17
"de:08316:5290:1:11",12
"de:08316:5290:11:2",7
"de:08316:6503_G",24
"de:08316:6505:1:1",12
"de:08316:6505:2:2",23
"de:08316:6505:2:3",1
"de:08316:6505_G_G",12
"de:08316:6507:1:1",12
"de:08316:6515",24
"de:08316:6518:1:4",7
"de:08316:6518:2:3",17
"de:08316:6524",12
"de:08316:6525",12
"de:08316:6530:2:1",22
"de:08316:6530:3:2",2
"de:08316:6531:1:1",24
"de:08316:6532:1:1",24
"de:08316:6533_G",24
"de:08316:6562:1:1",16
"de:08316:6562:2:2",8
"de:08316:6667:1:2",6
"de:08316:6667:2:1",5
"de:08316:6668:1:1",4
"de:08316:6668:2:2",6
"de:08316:6671:1:1",12
"de:08316:6672:1:1",12
"de:08316:6673:1:1",12
"de:08316:6676",24
"de:08316:6676:1:2",6
"de:08316:6676:1:3",6
"de:08316:6687",24
"de:08316:6688",24
"de:08316:6688:1:1",6
"de:08316:6688:2:2",6
"de:08316:6715",24
"de:08316:729:10:1",4
"de:08316:729:11:2",6
"de:08316:90:10:1",11
"de:08316:90:11:2",10
"de:08316:90:11:3",3
"de:08317:11011:90:1",11
"de:08317:11011:90:2",12
"de:08317:11011:90:7",12
"de:08317:11022_G",14
"de:08317:11027",14
"de:08317:11051",14
"de:08317:11061",12
"de:08317:11071",12
"de:08317:11081",12
"de:08317:12103_G",24
"de:08317:12475_G",15
"de:08317:13554:1:1",9
"de:08317:13554:1:2",8
"de:08317:13620",11
"de:08317:13625",11
"de:08317:13751_G",12
"de:08317:13752",12
"de:08317:13753",11
"de:08317:14020_G",10
"de:08317:14025",8
"de:08317:14050_G",10
"de:08317:14120_G_G_G",42
"de:08317:14211",8
"de:08317:14220",8
"de:08317:14350",8
"de:08317:14351",8
"de:08317:14360_G",8
"de:08317:14370",8
"de:08317:14380",8
"de:08317:14450_G",8
"de:08317:14460",8
"de:08317:14506",75
"de:08317:14517",17
"de:08317:15011_G_G",15
"de:08317:15050_G",15
"de:08317:15810",22
"de:08317:16220:1",12
"de:08317:16700:1:1",9
"de:08317:16700:1:2",9
"de:08317:18010",12
"de:08317:18030",12
"de:08317:18420_G",15
"de:08317:18520_G",27
"de:08317:18601:1:1",9
"de:08317:18601:1:2",9
"de:08317:18620_G",39
"de:08317:18733",12
"de:08317:18820_G",24
"de:08317:33013:1:1",9
"de:08317:33013:1:2",8
"de:08317:33013:5:10",12
"de:08317:33013_G",12
"de:08317:41111",12
"de:08317:41310",12
"de:08317:41311",12
"de:08325:1594:1:1",12
"de:08325:20523:1:1",12
"de:08325:20524:1:1",10
"de:08325:20524:1:2",2
"de:08325:20533:1:1",12
"de:08325:6584:2:2",1
"de:08325:6584:2:3",6
"de:08325:6584:3:4",24
"de:08325:6584:3:5",12
"de:08325:6585:1:1",6
"de:08325:6585:1:2",6
"de:08325:6590:1:2_G",12
"de:08325:6596:2:2",9
"de:08325:6596:2:3",3
"de:08325:6598:1:1",12
"de:08325:6698:1:1",12
"de:08326:6537:1:1",6
"de:08326:6537:2:2",6
"de:08326:6537:2:3",12
"de:08326:6537:3:4",9
"de:08326:6537:3:5",15
"de:08326:6538:1:1",6
"de:08326:6538:2:2",6
"de:08326:6586:1:1",13
"de:08326:6591:1:1",6
"de:08326:6591:2:2",6
"de:08326:6592:1:1",19
"de:08326:6592:2:2",18
"de:08326:6597:1:1",6
"de:08326:6597:2:2",6
"de:08326:6625:1:1",6
"de:08326:6625:2:2",2
"de:08326:6625_G",4
"de:08326:6627:1:1",12
"de:08326:6666:1:1",6
"de:08326:6666:2:2",6
"de:08326:6701:1:1",24
"de:08326:6711",11
"de:08326:6712",11
"de:08326:6744:1:1",6
"de:08326:6744:2:2",6
"de:08326:6745:1:1",6
"de:08326:6745:2:2",6
"de:08326:6750",3
"de:08326:6752:1:1",12
"de:08326:6754:1:1",12
"de:08326:6755:1:1",5
"de:08326:6755:2:2",6
"de:08326:6756:1:1",3
"de:08326:6768:1:1",12
"de:08326:6776:1:1",5
"de:08326:6776:2:2",6
"de:08326:8324:1:1",12
"de:08327:1172",5
"de:08327:1172:10:1",9
"de:08327:1190:10:1",6
"de:08327:1190:11:2",5
"de:08327:1216:11:1",8
"de:08327:1242:90:1",12
"de:08327:1242:91:2",12
"de:08327:1242:91:3",6
"de:08327:1242:92:4",7
"de:08327:1247:10:1",13
"de:08327:1257:11:1",8
"de:08327:1297:11:1",9
"de:08327:1331:10:1",13
"de:08327:1332:10:1",13
"de:08327:1353:10:1",14
"de:08327:1371:10:1",5
"de:08327:1436:10:1",1
"de:08327:1436:10:2",12
"de:08327:1510:10:1",19
"de:08327:1513:1:1",13
"de:08327:1554:10:1",5
"de:08327:1696:1:1",14
"de:08327:1696:1:12",7
"de:08327:1696:2:2",6
"de:08327:1717:11:1",14
"de:08327:1748:10:1",4
"de:08327:1748:11:2",6
"de:08327:1748:11:3",11
"de:08327:1748:12:4",12
"de:08327:1748:12:5",6
"de:08327:1761:1:1",13
"de:08327:1763:10:1",5
"de:08327:1773:10:3",5
"de:08327:1795:10:1",13
"de:08327:1869:1:1",13
"de:08327:1896:10:1",13
"de:08327:1908",9
"de:08327:2006:10:1",7
"de:08327:2006:11:2",6
"de:08327:2017:1:1",13
"de:08327:3000:10:1",13
"de:08327:3011:11:1",9
"de:08335:20878:1:1",12
"de:08335:20878:3:2",12
"de:08335:2390:1:1",12
"de:08335:2390:2:2",12
"de:08335:2409:1:1",12
"de:08335:2409:2:2",12
"de:08335:6549:1:1",18
"de:08335:6549:2:2",18
"de:08335:6550:1:1",12
"de:08335:6550:2:2",12
"de:08335:6551:1:1",24
"de:08335:6551:2:2",9
"de:08335:6551:2:3",9
"de:08335:6552:1:1",12
"de:08335:6552:2:2",12
"de:08335:6553:1:1",12
"de:08335:6553:2:2",12
"de:08335:6554_G",36
"de:08335:6555:1:1",18
"de:08335:6555:1:2",18
"de:08335:6556:1:1",12
"de:08335:6556:2:2",12
"de:08335:6557:1:1",6
"de:08335:6557:2:2",6
"de:08335:6558:1:1",12
"de:08335:6558:2:2",12
"de:08335:6559:1:1",12
"de:08335:6559:2:2",12
"de:08335:6560:1:1",19
"de:08335:6560:2:3",3
"de:08335:6560:3:4",12
"de:08335:6560:3:5",21
"de:08335:6560:4:6",18
"de:08335:6561:1:1",12
"de:08335:6561:2:2",12
"de:08335:6564:1:1",12
"de:08335:6564:2:2",12
"de:08335:6588:1:1",24
"de:08335:6588:1:6",5
"de:08335:6588:2:2",20
"de:08335:6588:2:3",16
"de:08335:6588:3:4",10
"de:08335:6588:3:5",10
"de:08335:6692:1:1",20
"de:08335:6693:1:1",20
"de:08335:6694:1:1",10
"de:08335:6694:2:2",10
"de:08335:6695:1:1",19
"de:08335:6696:1:1",20
"de:08335:6722:1:1",12
"de:08335:6722:2:2",12
"de:08336:3593",24
"de:08336:3603:1:1",24
"de:08336:3603:2:2",24
"de:08336:5426",24
"de:08336:6551:90:1",24
"de:08336:6578:1:1",15
"de:08336:6578:2:2",15
"de:08336:6599:1:1",24
"de:08336:6600:1:1",24
"de:08336:6600:2:2",24
"de:08336:6601:1:1",12
"de:08336:6601:2:2",12
"de:08336:6602:1:1",24
"de:08336:6603:1:1",24
"de:08336:6603:2:2",24
"de:08336:6604:1:1",9
"de:08336:6604:2:2",9
"de:08336:6605:1:1",9
"de:08336:6605:2:2",9
"de:08336:6606:1:1",9
"de:08336:6606:2:2",9
"de:08336:6607:1:1",9
"de:08336:6607:2:2",9
"de:08336:6628:1:1",8
"de:08336:6628:2:2",8
"de:08336:6629:1:1",6
"de:08336:6629:2:2",6
"de:08336:6630:1:1",48
"de:08336:6631:1:3",8
"de:08336:6631:2:4",8
"de:08336:6632:1:1",6
"de:08336:6632:2:2",6
"de:08336:6633:1:1",6
"de:08336:6633:2:2",6
"de:08336:6634:1:1",6
"de:08336:6634:2:2",6
"de:08336:6635:1:1",48
"de:08336:6636:1:1",24
"de:08336:6636:2:2",24
"de:08336:6637:1:1",24
"de:08336:6638:1:1",14
"de:08336:6638:2:2",2
"de:08336:6639:1:1",24
"de:08336:6639:3:7",11
"de:08336:6639:4:8",11
"de:08336:6650:90:1",24
"de:08336:6650:91:2",24
"de:08336:6660:1:1",9
"de:08336:6660:2:2",9
"de:08336:6663:1:1",24
"de:08336:6678:1:1",8
"de:08336:6678:1:2",8
"de:08336:6684:1:1",24
"de:08336:6700:1:1",24
"de:08336:6706:1:1",24
"de:08337:6566:1:1",15
"de:08337:6566:2:2",15
"de:08337:6568:1:2",6
"de:08337:6568:1:3",24
"de:08337:6568:2:1",6
"de:08337:6571:1:1",8
"de:08337:6571:2:2",10
"de:08337:6573:1:1",9
"de:08337:6573:1:2",9
"de:08337:6574:1:1",24
"de:08337:6575:1:1",15
"de:08337:6575:2:2",1
"de:08337:6575:2:3",14
"de:08337:6576:1:1",8
"de:08337:6576:2:2",10
"de:08337:6577:1:1",9
"de:08337:6577:2:2",9
"de:08337:6578:1:1",12
"de:08337:6608:1:1",12
"de:08337:6643:1:1",8
"de:08337:6643:2:2",9
"de:08337:6686:1:1",8
"de:08337:6686:2:2",10
"de:08415:21510",5
"de:08415:22003:2:1",12
"de:08415:22003:3:2",12
"de:08415:22004:2:1",12
"de:08415:22004:3:2",12
"de:08415:22005:2:1",12
"de:08415:22005:3:2",12
"de:08415:22006:2:1",28
"de:08415:22006:3:2",21
"de:08415:22006:3:3",6
"de:08415:22008:2:1",15
"de:08415:22008:3:2",16
"de:08415:22008:3:3",24
"de:08415:28030",12
"de:08415:28108",12
"de:08415:28129",12
"de:08415:28130",12
"de:08415:28209",12
"de:08415:28212",12
"de:08415:28213",12
"de:08415:28235",12
"de:08415:28698",2
"de:08415:28705",2
"de:08415:28710",2
"de:08415:28716",2
"de:08415:28717",2
"de:08415:28718",2
"de:08415:28724",2
"de:08415:28808",2
"de:08415:28809",2
"de:08415:28810",2
"de:08415:28817",2
"de:08415:29233:2:1",12
"de:08415:29233:4:2",12
"de:08416:1005:2:1",14
"de:08416:1005:3:2",11
"de:08416:1006:2:1",13
"de:08416:1006:3:2",6
"de:08416:11000:2:1",18
"de:08416:11000:3:12",16
"de:08416:11000:3:2",30
"de:08416:11000:3:3",12
"de:08416:11000:4:5",16
"de:08416:11000:4:6",7
"de:08416:12001:2:1",12
"de:08416:12001:3:2",12
"de:08416:12041",24
"de:08416:12043",24
"de:08416:12046",24
"de:08416:12101:2:1",13
"de:08416:2002:2:1",12
"de:08416:2002:3:2",12
"de:08416:2043",24
"de:08416:2044",24
"de:08416:2052:2:1",13
"de:08416:2052:3:2",9
"de:08416:2102:1:1",7
"de:08416:2102:2:2",6
"de:08416:2103:2:1",13
"de:08416:2106:1:1",13
"de:08416:2503:2:1",25
"de:08416:2505",8
"de:08416:2506:3:2",14
"de:08416:4456:3:1",13
"de:08416:5212",24
"de:08416:6349:1:1",12
"de:08416:6349:1:2",12
"de:08416:6349_G",24
"de:08417:30104:2:1",12
"de:08417:30132",7
"de:08417:30132:2:1",4
"de:08417:30267:2:2",5
"de:08417:30267_G",4
"de:08417:30363:2:1",6
"de:08417:30363_G",5
"de:08417:30609:2:1",11
"de:08417:30610:2:1",11
"de:08417:30611:2:1",11
"de:08417:30612:2:1",11
"de:08417:30752:2:1",12
"de:08417:32107:2:1",13
"de:08417:32107:3:2",6
"de:08417:32107:3:3",11
"de:08417:32109:4:2",6
"de:08417:32109:4:3",12
"de:08417:32110:2:1",12
"de:08417:32110:3:2",6
"de:08417:32113:2:1",12
"de:08417:32115:2:1",12
"de:08417:32116",12
"de:08417:32117:2:1",6
"de:08417:32200:2:1",12
"de:08417:47604:2:1",12
"de:08421:1008:31:25",12
"de:08421:1008:32:2",15
"de:08421:1008:33:4",3
"de:08421:1008:33:5a",28
"de:08421:1008:33:5b",21
"de:08421:1008:34:8",17
"de:08421:1008:35:27",9
"de:08421:1008:35:28",4
"de:08421:1008_G",91
"de:08421:1056:1:1",12
"de:08421:1220:3:30",24
"de:08421:1551:2:1",12
"de:08421:1551:3:2",12
"de:08425:2102:3:1",30
"de:08425:2460:3:1",7
"de:08425:2460:3:2",7
"de:08425:2470:2:2",7
"de:08425:2470:3:3",7
"de:08425:2510:2:1",7
"de:08425:2510:3:2",7
"de:08425:2540:1:1",7
"de:08425:2540:2:2",7
"de:08425:2551:1:1",7
"de:08425:2551:3:3",7
"de:08425:2626",12
"de:08425:2713:3:30",24
"de:08425:2728:3:30",24
"de:08425:2811:3:1",6
"de:08425:2811:3:2",18
"de:08425:2850:0:30",12
"de:08425:2901:3:30",28
"de:08425:2941:3:30",12
"de:08425:2943",4
"de:08425:2956",5
"de:08425:2963",5
"de:08425:3005:3:30",12
"de:08425:3140:3:30",24
"de:08425:3412:0:30",3
"de:08425:3481:3:30",24
"de:08425:3501:3:30",12
"de:08425:3601:3:2",12
"de:08425:3601:3:3",12
"de:08426:6043:12:2",8
"de:08426:6043:12:3",6
"de:08426:6170:11:1",18
"de:08426:6170:12:2",18
"de:08426:6170:12:3",10
"de:08426:6321:10:1",11
"de:08426:6321:11:2",11
"de:08426:6321:12:6",14
"de:08426:6350:2:1",7
"de:08426:6350:2:2",7
"de:08426:6470",12
"de:08426:6536:11:1",12
"de:08426:6536:12:2",12
"de:08426:6587:1:Gleis",12
"de:08426:6650:11:1",12
"de:08426:6650:12:2",12
"de:08426:6785:1:1",11
"de:08426:6785:2:2",15
"de:08435:14039:2:1",14
"de:08435:14129:10:1",14
"de:08435:14623:10:1",14
"de:08435:32002:2:2",5
"de:08435:32002:3:1",7
"de:08435:32003:90:1",11
"de:08435:32005:2:2",8
"de:08435:32005:3:1",10
"de:08435:32007:1:1",10
"de:08435:32007:2:2",8
"de:08435:4151:2:2",8
"de:08435:4151:3:1",10
"de:08435:4203:2:2",14
"de:08435:4203:3:1",16
"de:08435:44001",25
"de:08435:44002:2:1",30
"de:08435:44002:3:2",14
"de:08435:44002:4:4",21
"de:08435:44002:4:5",11
"de:08435:44160:2:2",10
"de:08435:44160:3:1",6
"de:08435:44168:2:2",16
"de:08435:44168:3:1",2
"de:08435:4503:2:1",14
"de:08435:4505:10:1",7
"de:08435:4505:11:2",7
"de:08435:4535:1:1",12
"de:08435:4543:2:2",2
"de:08435:4543:2:3",2
"de:08435:4543:3:1",10
"de:08435:4547:2:1",12
"de:08435:4580:10:1",9
"de:08435:4580:11:2",12
"de:08435:4594:2:2",12
"de:08435:4646:10:1",13
"de:08435:4646:11:2",2
"de:08435:4788:2:1",20
"de:08436:1000:2:2",11
"de:08436:1000:2:3",12
"de:08436:1000:2:4",12
"de:08436:1000:3:1",11
"de:08436:1000:3:1a",12
"de:08436:1145:2:1",12
"de:08436:1159:2:1",3
"de:08436:1159:2:2",9
"de:08436:1159:2:3",2
"de:08436:1159_G",10
"de:08436:1190:2:1",12
"de:08436:1190:2:2",6
"de:08436:1228:3:1",12
"de:08436:1235:2:1",12
"de:08436:32000",6
"de:08436:32006:2:1",6
"de:08436:8000:2:2",17
"de:08436:8000:2:3",17
"de:08436:8000:4:1",6
"de:08436:8121",9
"de:08436:8121:2:2",9
"de:08436:8122",10
"de:08436:8122:2:2",9
"de:08436:8159:2:2",6
"de:08436:8159:3:1",6
"de:08436:8246:3:1",12
"de:08436:8317:2:2",6
"de:08436:8317:3:1",6
"de:08436:9001:2:3",6
"de:08436:9001:3:2",6
"de:08436:9002:2:1",2
"de:08436:9002:2:2",12
"de:08437:40004",9
"de:08437:40011",4
"de:08437:40011:2:2",3
"de:08437:40012:2:1",7
"de:08437:40013:2:1",7
"de:08437:40014:2:1",4
"de:08437:40014_G_G",3
"de:08437:40015:2:1",7
"de:08437:40016:2:1",9
"de:08437:40019:2:1",7
"de:08437:41003:2:1",12
"de:08437:41280:2:1",3
"de:08437:41280:3:2",3
"de:08437:42111:2:1",18
